DATA DE FECHAMENTO;MÊS;ANO;VALOR
15/01/2021 00:00;1;21;4234
15/01/2021 00:00;1;21;4234
16/01/2021 00:00;1;21;4234
16/01/2021 00:00;1;21;4374
16/01/2021 00:00;1;21;4424
16/01/2021 00:00;1;21;4464
18/01/2021 00:00;1;21;4494
18/01/2021 00:00;1;21;4634
18/01/2021 00:00;1;21;4904
18/01/2021 00:00;1;21;4944
19/01/2021 00:00;1;21;4974
19/01/2021 00:00;1;21;4994
19/01/2021 00:00;1;21;5014
19/01/2021 00:00;1;21;5074
20/01/2021 00:00;1;21;5074
20/01/2021 00:00;1;21;5284
20/01/2021 00:00;1;21;5344
21/01/2021 00:00;1;21;5414
21/01/2021 00:00;1;21;5454
21/01/2021 00:00;1;21;5454
21/01/2021 00:00;1;21;5504
21/01/2021 00:00;1;21;5654
22/01/2021 00:00;1;21;5824
22/01/2021 00:00;1;21;6074
22/01/2021 00:00;1;21;6074
23/01/2021 00:00;1;21;6344
23/01/2021 00:00;1;21;6494
23/01/2021 00:00;1;21;6574
23/01/2021 00:00;1;21;6574
23/01/2021 00:00;1;21;6614
25/01/2021 00:00;1;21;6724
25/01/2021 00:00;1;21;6784
25/01/2021 00:00;1;21;6804
25/01/2021 00:00;1;21;7004
26/01/2021 00:00;1;21;7054
26/01/2021 00:00;1;21;7054
26/01/2021 00:00;12;20;10796
26/01/2021 00:00;8;20;0
26/01/2021 00:00;8;20;13330
27/01/2021 00:00;1;21;7074
27/01/2021 00:00;1;21;7094
27/01/2021 00:00;1;21;7134
27/01/2021 00:00;1;21;7234
28/01/2021 00:00;1;21;7234
28/01/2021 00:00;1;21;7394
28/01/2021 00:00;1;21;7414
28/01/2021 00:00;1;21;7414
29/01/2021 00:00;1;21;7484
29/01/2021 00:00;1;21;7484
30/01/2021 00:00;1;21;7924
02/02/2021 00:00;2;21;800
02/02/2021 00:00;2;21;960
02/02/2021 00:00;2;21;960
03/02/2021 00:00;2;21;960
03/02/2021 00:00;2;21;1160
03/02/2021 00:00;2;21;1200
04/02/2021 00:00;2;21;1240
04/02/2021 00:00;2;21;1540
04/02/2021 00:00;1;21;7924
05/02/2021 00:00;2;21;1840
05/02/2021 00:00;2;21;2160
05/02/2021 00:00;2;21;2200
06/02/2021 00:00;2;21;2800
08/02/2021 00:00;2;21;2880
08/02/2021 00:00;2;21;3130
09/02/2021 00:00;2;21;3280
10/02/2021 00:00;2;21;3410
10/02/2021 00:00;2;21;3840
10/02/2021 00:00;2;21;3840
10/02/2021 00:00;2;21;3840
11/02/2021 00:00;2;21;3960
11/02/2021 00:00;2;21;4070
11/02/2021 00:00;2;21;4330
12/02/2021 00:00;2;21;4330
12/02/2021 00:00;2;21;4400
12/02/2021 00:00;2;21;4460
12/02/2021 00:00;2;21;4560
13/02/2021 00:00;2;21;4860
13/02/2021 00:00;2;21;5120
13/02/2021 00:00;2;21;5120
15/02/2021 00:00;2;21;5120
15/02/2021 00:00;2;21;5290
15/02/2021 00:00;2;21;5440
17/02/2021 00:00;2;2021;0
17/02/2021 00:00;2;2021;0
17/02/2021 00:00;2;2021;0
17/02/2021 00:00;2;21;5950
18/02/2021 00:00;2;21;6260
18/02/2021 00:00;2;21;6430
20/02/2021 00:00;2;21;7220
20/02/2021 00:00;2;21;7470
22/02/2021 00:00;2;21;7760
22/02/2021 00:00;2;21;7830
22/02/2021 00:00;2;21;7870
22/02/2021 00:00;2;21;7920
23/02/2021 00:00;2;21;8150
23/02/2021 00:00;2;21;8150
23/02/2021 00:00;2;21;8150
24/02/2021 00:00;2;21;8150
24/02/2021 00:00;2;21;8470
24/02/2021 00:00;2;21;8470
24/02/2021 00:00;2;21;8510
24/02/2021 00:00;2;21;8510
24/02/2021 00:00;2;21;8590
25/02/2021 00:00;2;21;8590
25/02/2021 00:00;2;21;8750
25/02/2021 00:00;2;21;8850
26/02/2021 00:00;2;21;8850
26/02/2021 00:00;2;21;9110
27/02/2021 00:00;2;21;9110
27/02/2021 00:00;2;21;9400
27/02/2021 00:00;2;21;9420
27/02/2021 00:00;2;21;9460
01/03/2021 00:00;2;21;9460
01/03/2021 00:00;3;21;210
01/03/2021 00:00;3;21;350
01/03/2021 00:00;3;21;370
02/03/2021 00:00;2;21;9460
02/03/2021 00:00;3;21;580
03/03/2021 00:00;3;21;800
04/03/2021 00:00;3;21;1040
04/03/2021 00:00;3;21;1080
05/03/2021 00:00;3;21;1180
05/03/2021 00:00;3;21;1240
05/03/2021 00:00;2;21;9460
05/03/2021 00:00;3;21;1280
05/03/2021 00:00;3;21;1280
06/03/2021 00:00;3;21;1840
08/03/2021 00:00;3;21;1870
08/03/2021 00:00;3;21;1980
08/03/2021 00:00;3;21;2200
09/03/2021 00:00;3;21;2220
09/03/2021 00:00;3;21;2520
10/03/2021 00:00;3;21;2600
10/03/2021 00:00;3;21;2670
10/03/2021 00:00;3;21;2770
10/03/2021 00:00;3;21;2790
11/03/2021 00:00;3;21;3000
11/03/2021 00:00;3;21;3050
11/03/2021 00:00;3;21;3070
12/03/2021 00:00;3;21;3110
12/03/2021 00:00;6;20;7320
12/03/2021 00:00;7;20;10374
12/03/2021 00:00;8;20;13330
12/03/2021 00:00;3;21;3160
12/03/2021 00:00;12;21;0
12/03/2021 00:00;3;21;3290
13/03/2021 00:00;3;21;3310
13/03/2021 00:00;3;21;3360
13/03/2021 00:00;3;21;3690
15/03/2021 00:00;3;21;3830
15/03/2021 00:00;3;21;4070
15/03/2021 00:00;3;21;4070
16/03/2021 00:00;3;21;4180
16/03/2021 00:00;3;21;4260
17/03/2021 00:00;3;21;4440
18/03/2021 00:00;3;21;4570
19/03/2021 00:00;3;21;4740
19/03/2021 00:00;3;21;4800
19/03/2021 00:00;3;21;4990
20/03/2021 00:00;3;21;4990
20/03/2021 00:00;3;21;5260
20/03/2021 00:00;3;21;5260
22/03/2021 00:00;3;21;5470
22/03/2021 00:00;3;21;5470
22/03/2021 00:00;3;21;5550
23/03/2021 00:00;3;21;5550
23/03/2021 00:00;3;21;5650
23/03/2021 00:00;3;21;5650
24/03/2021 00:00;3;21;5785
25/03/2021 00:00;3;21;5965
25/03/2021 00:00;3;21;5985
25/03/2021 00:00;3;21;6005
26/03/2021 00:00;3;21;6105
29/03/2021 00:00;3;21;6205
29/03/2021 00:00;3;21;6315
29/03/2021 00:00;3;21;6355
30/03/2021 00:00;3;21;6465
30/03/2021 00:00;3;21;6545
30/03/2021 00:00;3;21;6545
31/03/2021 00:00;3;21;6545
31/03/2021 00:00;3;21;6605
31/03/2021 00:00;3;21;6715
31/03/2021 00:00;3;21;6805
01/04/2021 00:00;1;4;0
01/04/2021 00:00;4;21;340
01/04/2021 00:00;4;21;340
01/04/2021 00:00;3;21;6805
03/04/2021 00:00;4;21;480
03/04/2021 00:00;4;21;560
03/04/2021 00:00;4;21;720
03/04/2021 00:00;4;21;740
03/04/2021 00:00;4;21;740
05/04/2021 00:00;4;21;1060
05/04/2021 00:00;4;21;1160
05/04/2021 00:00;4;21;1160
06/04/2021 00:00;4;21;1180
06/04/2021 00:00;4;21;1330
06/04/2021 00:00;4;21;1410
07/04/2021 00:00;4;21;1610
08/04/2021 00:00;3;21;6805
08/04/2021 00:00;4;21;1810
08/04/2021 00:00;4;21;1890
08/04/2021 00:00;4;21;1920
09/04/2021 00:00;4;21;1920
09/04/2021 00:00;4;21;1985
09/04/2021 00:00;4;21;2065
09/04/2021 00:00;4;21;2265
09/04/2021 00:00;4;21;2285
09/04/2021 00:00;4;21;2305
10/04/2021 00:00;4;21;2305
10/04/2021 00:00;4;21;2645
10/04/2021 00:00;4;21;2665
12/04/2021 00:00;4;21;3035
12/04/2021 00:00;4;21;3075
13/04/2021 00:00;4;21;3095
13/04/2021 00:00;4;21;3165
13/04/2021 00:00;4;21;3165
13/04/2021 00:00;4;21;3255
13/04/2021 00:00;4;21;3295
13/04/2021 00:00;4;21;3345
14/04/2021 00:00;4;21;3415
14/04/2021 00:00;4;21;3415
14/04/2021 00:00;4;21;3455
14/04/2021 00:00;;;0
14/04/2021 00:00;4;21;3575
14/04/2021 00:00;4;21;3575
15/04/2021 00:00;4;21;3575
15/04/2021 00:00;4;21;3595
15/04/2021 00:00;4;21;3595
15/04/2021 00:00;4;21;3795
15/04/2021 00:00;4;21;3825
16/04/2021 00:00;4;21;3825
16/04/2021 00:00;4;21;4275
16/04/2021 00:00;4;21;4475
17/04/2021 00:00;4;21;5035
19/04/2021 00:00;4;21;5110
19/04/2021 00:00;4;21;5110
19/04/2021 00:00;4;21;5110
19/04/2021 00:00;4;21;5390
20/04/2021 00:00;4;21;5830
21/04/2021 00:00;4;21;5870
21/04/2021 00:00;4;21;5910
21/04/2021 00:00;4;21;5970
21/04/2021 00:00;4;21;5970
22/04/2021 00:00;4;21;6060
22/04/2021 00:00;3;21;6805
22/04/2021 00:00;4;21;6080
22/04/2021 00:00;4;21;6120
22/04/2021 00:00;4;21;6250
22/04/2021 00:00;4;21;6250
22/04/2021 00:00;4;21;6250
22/04/2021 00:00;4;21;6250
22/04/2021 00:00;4;21;6290
23/04/2021 00:00;4;21;6350
23/04/2021 00:00;4;21;6370
23/04/2021 00:00;4;21;6370
23/04/2021 00:00;3;21;6805
23/04/2021 00:00;4;21;6370
23/04/2021 00:00;4;21;6390
23/04/2021 00:00;4;21;6440
23/04/2021 00:00;4;21;6480
23/04/2021 00:00;4;21;6580
23/04/2021 00:00;4;21;6600
23/04/2021 00:00;4;21;6600
24/04/2021 00:00;4;21;6600
24/04/2021 00:00;4;21;6670
24/04/2021 00:00;4;21;6820
24/04/2021 00:00;4;21;6840
26/04/2021 00:00;4;21;6840
26/04/2021 00:00;4;21;7150
26/04/2021 00:00;4;21;7400
26/04/2021 00:00;4;21;7400
27/04/2021 00:00;4;21;7470
27/04/2021 00:00;4;21;7470
27/04/2021 00:00;4;21;7820
27/04/2021 00:00;4;21;7820
27/04/2021 00:00;4;21;7820
27/04/2021 00:00;4;21;7860
27/04/2021 00:00;4;21;7790
28/04/2021 00:00;4;21;7880
28/04/2021 00:00;4;21;7920
28/04/2021 00:00;4;21;8260
28/04/2021 00:00;4;21;8280
29/04/2021 00:00;4;21;8280
29/04/2021 00:00;4;21;8320
29/04/2021 00:00;4;21;8500
29/04/2021 00:00;4;21;8540
29/04/2021 00:00;4;21;8540
29/04/2021 00:00;4;21;8540
30/04/2021 00:00;4;21;8630
30/04/2021 00:00;4;21;8630
30/04/2021 00:00;4;21;8630
30/04/2021 00:00;8;20;13330
30/04/2021 00:00;4;21;8730
30/04/2021 00:00;4;21;8730
30/04/2021 00:00;4;21;8920
30/04/2021 00:00;4;21;8940
30/04/2021 00:00;4;21;8940
01/05/2021 00:00;5;21;170
01/05/2021 00:00;5;21;250
01/05/2021 00:00;5;21;330
01/05/2021 00:00;5;21;370
01/05/2021 00:00;5;21;390
01/05/2021 00:00;;;0
01/05/2021 00:00;5;21;390
01/05/2021 00:00;5;21;390
01/05/2021 00:00;5;21;390
03/05/2021 00:00;5;21;430
03/05/2021 00:00;5;21;470
03/05/2021 00:00;5;21;650
03/05/2021 00:00;5;21;870
03/05/2021 00:00;5;21;930
04/05/2021 00:00;5;21;970
04/05/2021 00:00;5;21;1040
05/05/2021 00:00;5;21;1040
05/05/2021 00:00;5;21;1130
05/05/2021 00:00;5;21;1280
06/05/2021 00:00;5;21;1400
06/05/2021 00:00;5;21;1400
06/05/2021 00:00;5;21;1400
06/05/2021 00:00;5;21;1490
06/05/2021 00:00;5;21;1510
06/05/2021 00:00;5;21;1540
06/05/2021 00:00;5;21;1560
07/05/2021 00:00;5;21;2220
08/05/2021 00:00;5;21;2400
08/05/2021 00:00;5;21;2800
08/05/2021 00:00;5;21;2800
10/05/2021 00:00;5;21;2800
10/05/2021 00:00;5;21;2840
10/05/2021 00:00;5;21;2900
10/05/2021 00:00;5;21;2900
11/05/2021 00:00;5;21;3120
11/05/2021 00:00;5;21;3270
11/05/2021 00:00;5;21;3310
11/05/2021 00:00;5;21;3310
11/05/2021 00:00;5;21;3410
11/05/2021 00:00;5;21;3410
11/05/2021 00:00;5;21;3410
11/05/2021 00:00;5;21;3450
12/05/2021 00:00;5;21;3450
12/05/2021 00:00;5;21;3640
12/05/2021 00:00;5;21;3640
12/05/2021 00:00;5;21;3680
12/05/2021 00:00;5;21;3680
12/05/2021 00:00;5;21;3710
12/05/2021 00:00;5;21;3710
13/05/2021 00:00;5;21;3920
13/05/2021 00:00;5;21;4100
13/05/2021 00:00;5;21;4100
14/05/2021 00:00;5;21;4350
14/05/2021 00:00;5;21;4390
14/05/2021 00:00;5;21;4550
14/05/2021 00:00;5;21;4550
15/05/2021 00:00;5;21;4860
15/05/2021 00:00;5;21;5010
15/05/2021 00:00;5;21;5070
15/05/2021 00:00;5;21;5090
17/05/2021 00:00;5;21;5090
17/05/2021 00:00;5;21;5140
17/05/2021 00:00;5;21;5220
17/05/2021 00:00;5;21;5220
17/05/2021 00:00;5;21;5350
17/05/2021 00:00;5;21;5350
17/05/2021 00:00;5;21;5350
17/05/2021 00:00;5;21;5380
18/05/2021 00:00;5;21;5390
18/05/2021 00:00;5;21;5430
18/05/2021 00:00;5;21;5450
18/05/2021 00:00;5;21;5670
19/05/2021 00:00;5;21;5670
19/05/2021 00:00;5;21;5710
19/05/2021 00:00;5;21;5730
19/05/2021 00:00;5;21;5730
19/05/2021 00:00;5;21;5880
20/05/2021 00:00;5;21;6215
20/05/2021 00:00;5;21;6295
20/05/2021 00:00;5;21;6365
20/05/2021 00:00;5;21;6365
21/05/2021 00:00;5;21;6365
21/05/2021 00:00;5;21;6445
22/05/2021 00:00;5;21;6485
22/05/2021 00:00;5;21;6855
24/05/2021 00:00;5;21;6855
24/05/2021 00:00;5;21;6905
24/05/2021 00:00;5;21;7165
24/05/2021 00:00;5;21;7165
24/05/2021 00:00;5;21;7295
24/05/2021 00:00;5;21;7335
25/05/2021 00:00;5;21;7495
25/05/2021 00:00;5;21;7495
25/05/2021 00:00;5;21;7615
25/05/2021 00:00;5;21;7745
25/05/2021 00:00;5;21;7775
25/05/2021 00:00;5;21;7775
26/05/2021 00:00;5;21;7875
26/05/2021 00:00;5;21;7895
26/05/2021 00:00;5;21;7935
26/05/2021 00:00;4;21;8940
26/05/2021 00:00;5;21;7935
26/05/2021 00:00;5;21;7935
26/05/2021 00:00;5;21;7985
26/05/2021 00:00;5;21;8025
26/05/2021 00:00;5;21;8045
27/05/2021 00:00;5;21;8175
27/05/2021 00:00;5;21;8195
27/05/2021 00:00;5;21;8195
27/05/2021 00:00;5;21;8215
27/05/2021 00:00;5;21;8265
27/05/2021 00:00;5;21;8265
28/05/2021 00:00;5;21;8345
28/05/2021 00:00;5;21;8395
28/05/2021 00:00;4;21;8940
28/05/2021 00:00;5;21;8395
28/05/2021 00:00;5;21;8395
29/05/2021 00:00;5;21;8475
29/05/2021 00:00;5;21;8615
29/05/2021 00:00;5;21;8685
29/05/2021 00:00;5;21;8725
29/05/2021 00:00;5;21;8825
29/05/2021 00:00;5;21;8875
29/05/2021 00:00;5;21;8875
29/05/2021 00:00;4;21;8940
29/05/2021 00:00;4;21;8940
31/05/2021 00:00;5;21;8875
31/05/2021 00:00;5;21;9075
31/05/2021 00:00;5;21;9115
31/05/2021 00:00;5;21;9115
31/05/2021 00:00;5;21;9115
31/05/2021 00:00;;;0
31/05/2021 00:00;5;21;9185
31/05/2021 00:00;5;21;9185
01/06/2021 00:00;6;21;120
02/06/2021 00:00;6;21;340
02/06/2021 00:00;6;21;460
02/06/2021 00:00;6;21;520
04/06/2021 00:00;6;21;560
04/06/2021 00:00;6;21;620
04/06/2021 00:00;6;21;620
04/06/2021 00:00;6;21;740
04/06/2021 00:00;6;21;860
04/06/2021 00:00;5;21;9185
04/06/2021 00:00;6;21;900
05/06/2021 00:00;6;21;970
05/06/2021 00:00;6;21;1090
05/06/2021 00:00;6;21;1210
05/06/2021 00:00;5;21;9185
05/06/2021 00:00;6;21;1300
07/06/2021 00:00;6;21;1340
08/06/2021 00:00;6;21;1420
09/06/2021 00:00;6;21;1550
09/06/2021 00:00;6;21;1630
09/06/2021 00:00;6;21;1630
09/06/2021 00:00;6;21;1670
10/06/2021 00:00;6;21;1820
10/06/2021 00:00;6;21;1820
10/06/2021 00:00;6;21;1820
10/06/2021 00:00;1;21;7964
10/06/2021 00:00;2;21;9510
10/06/2021 00:00;3;21;6805
10/06/2021 00:00;4;21;8940
10/06/2021 00:00;5;21;9185
10/06/2021 00:00;12;20;10796
10/06/2021 00:00;11;20;11112
10/06/2021 00:00;10;20;12852
10/06/2021 00:00;9;20;12579
10/06/2021 00:00;8;20;13330
10/06/2021 00:00;6;21;1820
10/06/2021 00:00;11;20;11112
11/06/2021 00:00;6;21;2120
11/06/2021 00:00;6;21;2510
14/06/2021 00:00;6;21;3280
14/06/2021 00:00;6;21;3430
14/06/2021 00:00;6;21;3470
14/06/2021 00:00;6;21;3540
14/06/2021 00:00;6;21;3540
15/06/2021 00:00;6;21;3800
15/06/2021 00:00;6;21;3900
16/06/2021 00:00;6;21;4180
16/06/2021 00:00;6;21;4180
17/06/2021 00:00;6;21;4480
17/06/2021 00:00;6;21;4520
17/06/2021 00:00;6;21;4690
18/06/2021 00:00;6;21;4900
18/06/2021 00:00;6;21;5010
18/06/2021 00:00;6;21;5070
19/06/2021 00:00;6;21;5190
19/06/2021 00:00;6;21;5220
19/06/2021 00:00;6;21;5540
21/06/2021 00:00;6;21;5880
22/06/2021 00:00;6;21;6220
22/06/2021 00:00;6;21;6220
22/06/2021 00:00;6;21;6320
23/06/2021 00:00;6;21;6360
23/06/2021 00:00;6;21;6410
23/06/2021 00:00;6;21;6600
24/06/2021 00:00;6;21;6620
24/06/2021 00:00;6;21;6790
25/06/2021 00:00;6;21;6950
25/06/2021 00:00;6;21;7110
26/06/2021 00:00;6;21;7160
28/06/2021 00:00;6;21;7415
28/06/2021 00:00;6;21;7515
28/06/2021 00:00;6;21;7535
28/06/2021 00:00;6;21;7555
28/06/2021 00:00;6;21;7575
29/06/2021 00:00;6;21;7755
29/06/2021 00:00;6;21;7755
29/06/2021 00:00;6;21;7755
29/06/2021 00:00;6;21;7775
29/06/2021 00:00;6;21;7875
30/06/2021 00:00;6;21;7875
30/06/2021 00:00;6;21;8045
30/06/2021 00:00;6;21;8045
30/06/2021 00:00;6;21;8105
30/06/2021 00:00;6;21;8105
30/06/2021 00:00;6;21;8105
30/06/2021 00:00;6;21;8105
01/07/2021 00:00;7;21;390
02/07/2021 00:00;6;21;8105
02/07/2021 00:00;7;21;580
02/07/2021 00:00;7;21;580
02/07/2021 00:00;7;21;850
02/07/2021 00:00;7;21;950
02/07/2021 00:00;7;21;950
03/07/2021 00:00;7;21;1280
03/07/2021 00:00;7;21;1680
05/07/2021 00:00;7;21;1780
05/07/2021 00:00;7;21;1780
05/07/2021 00:00;7;21;1860
05/07/2021 00:00;7;21;2010
05/07/2021 00:00;7;21;2030
06/07/2021 00:00;7;21;2070
06/07/2021 00:00;7;21;2160
06/07/2021 00:00;7;21;2290
06/07/2021 00:00;7;21;2410
06/07/2021 00:00;7;21;2430
06/07/2021 00:00;7;21;2430
07/07/2021 00:00;7;21;2830
08/07/2021 00:00;7;21;3000
08/07/2021 00:00;7;21;3140
08/07/2021 00:00;7;21;3200
08/07/2021 00:00;7;21;3200
08/07/2021 00:00;7;21;3240
08/07/2021 00:00;7;21;3290
09/07/2021 00:00;7;21;3730
09/07/2021 00:00;7;21;3730
09/07/2021 00:00;7;21;3770
09/07/2021 00:00;7;21;3770
10/07/2021 00:00;7;21;4110
10/07/2021 00:00;7;21;4150
10/07/2021 00:00;7;21;4360
12/07/2021 00:00;7;21;4535
12/07/2021 00:00;7;21;4580
12/07/2021 00:00;7;21;4580
12/07/2021 00:00;7;21;4580
12/07/2021 00:00;7;21;4605
12/07/2021 00:00;7;21;4605
12/07/2021 00:00;7;21;4630
12/07/2021 00:00;7;21;4630
12/07/2021 00:00;7;20;10374
12/07/2021 00:00;7;21;4675
12/07/2021 00:00;7;21;4675
12/07/2021 00:00;7;21;4695
13/07/2021 00:00;7;21;5010
13/07/2021 00:00;7;21;5180
14/07/2021 00:00;7;21;5250
14/07/2021 00:00;7;21;5250
14/07/2021 00:00;7;21;5295
14/07/2021 00:00;7;21;5320
14/07/2021 00:00;7;21;5475
15/07/2021 00:00;7;21;5475
15/07/2021 00:00;7;21;5520
15/07/2021 00:00;7;21;5680
15/07/2021 00:00;7;21;5920
15/07/2021 00:00;7;21;5945
16/07/2021 00:00;7;21;6055
16/07/2021 00:00;7;21;6195
16/07/2021 00:00;7;21;6470
17/07/2021 00:00;7;21;6770
17/07/2021 00:00;7;21;7055
17/07/2021 00:00;7;21;0
17/07/2021 00:00;7;21;7100
19/07/2021 00:00;7;21;7210
19/07/2021 00:00;7;21;7235
19/07/2021 00:00;7;21;7325
19/07/2021 00:00;7;21;7485
19/07/2021 00:00;7;21;7510
19/07/2021 00:00;7;21;7510
19/07/2021 00:00;7;21;7510
19/07/2021 00:00;6;21;8150
20/07/2021 00:00;7;21;7685
20/07/2021 00:00;7;21;7685
20/07/2021 00:00;7;21;7735
20/07/2021 00:00;7;21;7855
21/07/2021 00:00;7;21;7855
21/07/2021 00:00;7;21;8095
21/07/2021 00:00;7;21;8250
21/07/2021 00:00;7;21;8375
21/07/2021 00:00;7;21;8375
21/07/2021 00:00;7;21;8375
21/07/2021 00:00;7;21;8375
22/07/2021 00:00;7;21;8375
22/07/2021 00:00;7;21;8415
22/07/2021 00:00;7;21;8510
22/07/2021 00:00;7;21;8645
22/07/2021 00:00;7;21;8765
22/07/2021 00:00;7;21;8765
23/07/2021 00:00;7;21;9160
23/07/2021 00:00;7;21;9370
23/07/2021 00:00;7;21;9370
23/07/2021 00:00;7;21;9440
24/07/2021 00:00;7;21;9620
24/07/2021 00:00;7;21;9800
24/07/2021 00:00;7;21;9865
24/07/2021 00:00;7;21;9910
24/07/2021 00:00;7;21;9935
26/07/2021 00:00;7;21;9935
26/07/2021 00:00;7;21;10040
26/07/2021 00:00;7;21;10085
26/07/2021 00:00;7;21;10150
26/07/2021 00:00;7;21;10195
27/07/2021 00:00;7;21;10440
27/07/2021 00:00;7;21;10440
27/07/2021 00:00;7;21;10500
27/07/2021 00:00;7;21;10525
27/07/2021 00:00;7;21;10570
27/07/2021 00:00;7;21;10570
27/07/2021 00:00;7;21;10605
28/07/2021 00:00;7;21;10605
28/07/2021 00:00;7;21;10695
28/07/2021 00:00;7;21;10740
28/07/2021 00:00;7;21;10740
28/07/2021 00:00;7;21;10810
28/07/2021 00:00;7;21;10810
29/07/2021 00:00;7;21;10870
29/07/2021 00:00;7;21;10915
29/07/2021 00:00;7;21;10940
29/07/2021 00:00;7;21;10940
29/07/2021 00:00;7;21;11095
29/07/2021 00:00;7;21;11095
29/07/2021 00:00;7;21;11120
29/07/2021 00:00;7;21;11190
29/07/2021 00:00;7;21;11190
29/07/2021 00:00;7;21;11225
29/07/2021 00:00;7;21;11225
29/07/2021 00:00;7;21;11225
30/07/2021 00:00;7;21;11305
30/07/2021 00:00;7;21;11435
30/07/2021 00:00;7;21;11505
30/07/2021 00:00;7;21;11750
30/07/2021 00:00;7;21;11775
30/07/2021 00:00;7;21;11775
31/07/2021 00:00;7;21;11775
31/07/2021 00:00;7;21;11890
31/07/2021 00:00;7;21;11890
31/07/2021 00:00;7;21;11980
31/07/2021 00:00;7;21;11980
31/07/2021 00:00;7;21;11980
31/07/2021 00:00;7;21;12025
31/07/2021 00:00;7;21;12070
31/07/2021 00:00;7;21;12115
31/07/2021 00:00;7;21;12160
31/07/2021 00:00;7;21;12215
31/07/2021 00:00;7;21;12215
31/07/2021 00:00;7;21;12240
31/07/2021 00:00;7;21;12265
31/07/2021 00:00;7;21;12265
02/08/2021 00:00;7;21;12265
03/08/2021 00:00;8;21;390
03/08/2021 00:00;9;21;0
03/08/2021 00:00;7;21;12265
03/08/2021 00:00;8;21;435
04/08/2021 00:00;8;21;750
04/08/2021 00:00;8;21;750
05/08/2021 00:00;8;21;870
05/08/2021 00:00;8;21;870
05/08/2021 00:00;8;21;980
05/08/2021 00:00;8;21;1125
05/08/2021 00:00;8;21;1150
06/08/2021 00:00;8;21;1265
06/08/2021 00:00;8;21;1325
06/08/2021 00:00;8;21;1395
06/08/2021 00:00;8;21;1575
06/08/2021 00:00;8;21;1575
06/08/2021 00:00;8;21;1600
06/08/2021 00:00;8;21;1685
06/08/2021 00:00;8;21;1685
07/08/2021 00:00;8;21;1970
07/08/2021 00:00;8;21;2060
07/08/2021 00:00;8;21;2190
07/08/2021 00:00;8;21;2280
07/08/2021 00:00;8;21;2305
07/08/2021 00:00;8;21;2305
09/08/2021 00:00;8;21;2305
09/08/2021 00:00;8;21;2425
09/08/2021 00:00;8;21;2575
11/08/2021 00:00;8;21;2695
11/08/2021 00:00;8;21;2785
11/08/2021 00:00;8;21;2810
11/08/2021 00:00;8;21;2835
12/08/2021 00:00;8;21;2835
12/08/2021 00:00;7;21;12265
12/08/2021 00:00;8;21;2945
12/08/2021 00:00;8;21;2970
12/08/2021 00:00;8;21;3225
12/08/2021 00:00;8;21;3225
12/08/2021 00:00;8;21;3225
12/08/2021 00:00;8;21;3255
13/08/2021 00:00;8;21;3255
13/08/2021 00:00;8;21;3300
13/08/2021 00:00;8;21;3485
13/08/2021 00:00;8;21;3640
14/08/2021 00:00;8;21;3750
14/08/2021 00:00;8;21;3750
14/08/2021 00:00;8;21;3750
14/08/2021 00:00;7;21;12265
14/08/2021 00:00;8;21;3900
14/08/2021 00:00;8;21;3985
14/08/2021 00:00;8;21;3985
14/08/2021 00:00;8;21;4030
